algorithm,playlist,hv
NSGA-II,1001649,0.3080151947119304
NSGA-II,1001640,0.7018381420920607
NSGA-II,1002971,0.7917858184371663
NSGA-II,1002970,0.7335255647934952
NSGA-II,1024343,0.6443667418808603
NSGA-II,1000312,0.5578564773908525
NSGA-II,1001644,0.5049165330412723
NSGA-II,1002975,0.7164898933111257
NSGA-II,1000313,0.7186321099960585
NSGA-II,1001643,0.5813858520617199
NSGA-II,1002974,0.5791664351117372
NSGA-II,1001642,0.6522183014528702
NSGA-II,1002973,0.686975896248721
NSGA-II,1000311,0.2388562064349093
NSGA-II,1002972,0.758541832912091
NSGA-II,1013615,0.6962415203551433
NSGA-II,1036338,0.6631284763172394
NSGA-II,1013614,0.7268838155835821
NSGA-II,1013617,0.6493085597776357
NSGA-II,1025682,0.6824298225113408
NSGA-II,1024351,0.739053099284295
NSGA-II,1037664,0.659112834213084
NSGA-II,1038997,0.6542612258473163
NSGA-II,1013612,0.7207875974843185
NSGA-II,1013610,0.7239653132475256
NSGA-II,1000305,0.8946630751530409
NSGA-II,1001637,0.6658283761538029
NSGA-II,1002968,0.7075166717342776
NSGA-II,1002967,0.7015612575602201
NSGA-II,1000303,0.5983719108869736
NSGA-II,1002966,0.3971979786734082
NSGA-II,1000304,0.706733342256823
NSGA-II,1002965,0.6868590220912847
NSGA-II,1000309,0.5423060038104796
NSGA-II,1000307,0.7467824599943663
NSGA-II,1001639,0.7737933801784348
NSGA-II,1037661,0.6758671150383617
NSGA-II,1000308,0.630366170845552
NSGA-II,1001638,0.7339243617637023
NSGA-II,1002969,0.6900750853110524
NSGA-II,1002960,0.6367593328842928
NSGA-II,1024355,0.7969381715549355
NSGA-II,1000301,0.46631816339556004
NSGA-II,1000302,0.4054007390034024
NSGA-II,1001632,0.5695896908529029
NSGA-II,1002963,0.6472782800164263
NSGA-II,1001631,0.6679907776913095
NSGA-II,1002962,0.7180625835377956
NSGA-II,1000300,0.7137827146600713
NSGA-II,1001630,0.5913905254050841
NSGA-II,1002961,0.70453520953943
NSGA-II,1013603,0.7649202539511512
NSGA-II,1013608,0.7371681049372303
NSGA-II,1035014,0.7456823078625071
NSGA-II,1036344,0.7329136950371234
NSGA-II,1013600,0.8442239584600068
NSGA-II,1001626,0.3770990760405333
NSGA-II,1002957,0.6899560133001689
NSGA-II,1001625,0.7536356666289906
NSGA-II,1001624,0.7029655820273545
NSGA-II,1048315,0.6768279639308598
NSGA-II,1001623,0.600753404918984
NSGA-II,1002954,0.5731709705811694
NSGA-II,1037671,0.6217742892277808
NSGA-II,1001628,0.7243907874647337
NSGA-II,1001627,0.5386561373921559
NSGA-II,1035010,0.7177844453733355
NSGA-II,1023034,0.7009709734338728
NSGA-II,1023035,0.6920736832396496
NSGA-II,1001622,0.5523174591172784
NSGA-II,1002953,0.7663047416731387
NSGA-II,1002952,0.7340552574104671
NSGA-II,1023042,0.7185922470697976
NSGA-II,1036353,0.71325609847045
NSGA-II,1001609,0.596412791347827
NSGA-II,1002946,0.6738766266095821
NSGA-II,1001614,0.4015547356837075
NSGA-II,1002945,0.7102217996353875
NSGA-II,1048347,0.6330927017370888
NSGA-II,1001613,0.6894549181111774
NSGA-II,1002944,0.5785031535722586
NSGA-II,1001612,0.761271179201211
NSGA-II,1002943,0.7922818055043572
NSGA-II,1001618,0.7530559363142194
NSGA-II,1002949,0.7021879863235685
NSGA-II,1002948,0.6662869156854417
NSGA-II,1001616,0.4082979017196612
NSGA-II,1002947,0.8026685913630294
NSGA-II,1035021,0.6777637385379477
NSGA-II,1036350,0.7041942286554554
NSGA-II,1001611,0.7545902055859509
NSGA-II,1002942,0.7144860457337135
NSGA-II,1001610,0.3585085956197552
NSGA-II,1037699,0.7008335373910327
NSGA-II,1017187,0.6540777696278582
NSGA-II,1001604,0.7363634737432023
NSGA-II,1002934,0.7240053462006388
NSGA-II,1001603,0.8098177504152776
NSGA-II,1002933,0.6518699831268481
NSGA-II,1001601,0.6063887708658291
NSGA-II,1002939,0.799778696720296
NSGA-II,1001608,0.7021514742825425
NSGA-II,1048335,0.6249739605345218
NSGA-II,1002938,0.6662866302373147
NSGA-II,1001607,0.7049246957320726
NSGA-II,1048333,0.6591006231875599
NSGA-II,1002936,0.6964833239795292
NSGA-II,1001605,0.6833274845283261
NSGA-II,1036362,0.6522482337427009
NSGA-II,1036361,0.6166368936391984
NSGA-II,1001600,0.4090780727126393
NSGA-II,1002930,0.5037548127501748
NSGA-II,1030154,0.6374666963938413
NSGA-II,1011075,0.6907393597258212
NSGA-II,1011077,0.6893539966479258
NSGA-II,1011072,0.6932076915517446
NSGA-II,1007816,0.8638358802357935
NSGA-II,1011074,0.6594082720379847
NSGA-II,1007817,0.6706922594310282
NSGA-II,1011073,0.6548599753821935
NSGA-II,1007814,0.7077989814880401
NSGA-II,1007813,0.6765472389905072
NSGA-II,1030160,0.6118279376809462
NSGA-II,1029178,0.7303196329407359
NSGA-II,1012397,0.7240895865659691
NSGA-II,1011069,0.7252948640901039
NSGA-II,1011068,0.6502677442565357
NSGA-II,1043463,0.6937708953375669
NSGA-II,1007808,0.8382350229259672
NSGA-II,1011060,0.7444862218655353
NSGA-II,1012394,0.7544472440991175
NSGA-II,1012393,0.753742143546548
NSGA-II,1007802,0.7719514787020654
NSGA-II,1007800,0.7679171435442553
NSGA-II,1026900,0.7165013983091488
NSGA-II,1030171,0.8337034296605352
NSGA-II,1012385,0.7313477175216667
NSGA-II,1011056,0.6104443227038268
NSGA-II,1011055,0.6872563578337596
NSGA-II,1011057,0.6340600633619973
NSGA-II,1011059,0.7719892598872541
NSGA-II,1026913,0.7333957214380515
NSGA-II,1042167,0.6472532112289053
NSGA-II,1011052,0.6277171079971563
NSGA-II,1012383,0.7754711566806712
NSGA-II,1011051,0.7394916563774485
NSGA-II,1000391,0.27920173679284793
NSGA-II,1029190,0.588243194033205
NSGA-II,1011043,0.6098977580042652
NSGA-II,1012374,0.7252184095719887
NSGA-II,1011042,0.7237357735920237
NSGA-II,1012376,0.697151156903485
NSGA-II,1011044,0.6489361239448167
NSGA-II,1012378,0.7257066789332965
NSGA-II,1011049,0.7177368148330537
NSGA-II,1029191,0.6612464830996907
NSGA-II,1011041,0.6286222708770717
NSGA-II,1012372,0.6998578473530401
NSGA-II,1000396,0.3674260031060401
NSGA-II,1000397,0.5732968520873356
NSGA-II,1000394,0.7421389365999861
NSGA-II,1000399,0.4716726037586559
NSGA-II,1038917,0.7282210385507244
NSGA-II,1000382,0.5462202890509794
NSGA-II,1000380,0.3976600654490618
NSGA-II,1012362,0.6519008640675489
NSGA-II,1011036,0.8552409033698937
NSGA-II,1011035,0.7146029790890284
NSGA-II,1011038,0.6885765121728632
NSGA-II,1012369,0.7015828872409446
NSGA-II,1013698,0.669247508265811
NSGA-II,1026934,0.7103849742453331
NSGA-II,1013692,0.7087442810394275
NSGA-II,1013690,0.698437014663781
NSGA-II,1012360,0.7981676511316506
NSGA-II,1000385,0.7194482975743604
NSGA-II,1000386,0.731189674501754
NSGA-II,1000383,0.39106593343366003
NSGA-II,1000389,0.7004409998195167
NSGA-II,1000387,0.33396227543515455
NSGA-II,1000388,0.6704113783863385
NSGA-II,1011029,0.6637713253057788
NSGA-II,1011028,0.6511755325082655
NSGA-II,1012359,0.8536808308400163
NSGA-II,1000370,0.6253054804281227
NSGA-II,1012352,0.6545695005987311
NSGA-II,1042170,0.7679098092523271
NSGA-II,1012353,0.584267456717729
NSGA-II,1013689,0.7196290712666084
NSGA-II,1011024,0.6884435610760848
NSGA-II,1012357,0.7065727675227896
NSGA-II,1013680,0.7039995429697771
NSGA-II,1013681,0.716254986755743
NSGA-II,1012350,0.6788968995454961
NSGA-II,1026940,0.7729344083033894
NSGA-II,1000372,0.6678286779824528
NSGA-II,1000373,0.36195988897370734
NSGA-II,1000378,0.5558534152870124
NSGA-II,1000379,0.38325452639798674
NSGA-II,1000377,0.586519667716766
NSGA-II,1011018,0.7506884557944623
NSGA-II,1012349,0.8835214244414746
NSGA-II,1038936,0.7025703098598578
NSGA-II,1012348,0.6128311208514747
NSGA-II,1013679,0.6654491207579716
NSGA-II,1038939,0.6005368589451988
NSGA-II,1001691,0.502050960607728
NSGA-II,1000360,0.4674052089864211
NSGA-II,1001690,0.6349224361113545
NSGA-II,1012340,0.6852057328501431
NSGA-II,1011012,0.7572704282135184
NSGA-II,1012343,0.6994002275913054
NSGA-II,1011011,0.6758358774131916
NSGA-II,1012345,0.6413006405436172
NSGA-II,1013678,0.5897227141967963
NSGA-II,1037601,0.7310140541574549
NSGA-II,1012347,0.7167102960569683
NSGA-II,1038934,0.7494247605977191
NSGA-II,1025625,0.9122244097303118
NSGA-II,1013670,0.5906783397845009
NSGA-II,1000363,0.41439161431180943
NSGA-II,1000364,0.6346945175202479
NSGA-II,1000361,0.5557377798044749
NSGA-II,1000362,0.688164837668975
NSGA-II,1001692,0.8145639068920156
NSGA-II,1000367,0.636614080052063
NSGA-II,1001699,0.591630345954756
NSGA-II,1001698,0.7191130202089124
NSGA-II,1025624,0.766418036511748
NSGA-II,1000365,0.6334705181961644
NSGA-II,1001697,0.6621009457199186
NSGA-II,1000366,0.5695493164308906
NSGA-II,1001696,0.7135196575886577
NSGA-II,1011007,0.5829258991827788
NSGA-II,1012338,0.7145351093163534
NSGA-II,1012337,0.6752481641840034
NSGA-II,1013668,0.6483468886565493
NSGA-II,1011009,0.6248380853126343
NSGA-II,1013669,0.7792675076066076
NSGA-II,1001680,0.7249155365076287
NSGA-II,1012330,0.636046090769185
NSGA-II,1013663,0.7998688669760007
NSGA-II,1012332,0.7188977619492487
NSGA-II,1013661,0.6865575494370894
NSGA-II,1013666,0.7062967253605879
NSGA-II,1011003,0.7514959721698786
NSGA-II,1012334,0.7320809026187792
NSGA-II,1013667,0.645995722297467
NSGA-II,1011002,0.6582964826256864
NSGA-II,1000358,0.563429079289735
NSGA-II,1001689,0.5470627447812032
NSGA-II,1024309,0.6412694987529
NSGA-II,1000352,0.505989755339945
NSGA-II,1001684,0.6189371964506893
NSGA-II,1000353,0.570708773864709
NSGA-II,1001683,0.5658278978459698
NSGA-II,1000350,0.7131866598930912
NSGA-II,1001682,0.6356918843443241
NSGA-II,1000351,0.6113789946694209
NSGA-II,1001681,0.6740931847207808
NSGA-II,1000356,0.5735701403264114
NSGA-II,1001687,0.6924711149551998
NSGA-II,1000354,0.6599596252994642
NSGA-II,1001686,0.5925369251478659
NSGA-II,1000355,0.7243190477457243
NSGA-II,1001685,0.7212065253555487
NSGA-II,1006441,0.8862108755767225
NSGA-II,1005110,0.7867355651573252
NSGA-II,1032730,0.7693871590390002
NSGA-II,1006440,0.6230912224102296
NSGA-II,1006443,0.7712869890925681
NSGA-II,1006442,0.6472873124583276
NSGA-II,1019755,0.6698124952796919
NSGA-II,1018426,0.6847908270522256
NSGA-II,1006449,0.6728455178958701
NSGA-II,1006448,0.7218503366559289
NSGA-II,1005117,0.72969611045377
NSGA-II,1007779,0.7080022678084981
NSGA-II,1006445,0.6923564747839273
NSGA-II,1007778,0.6400391418401575
NSGA-II,1005113,0.6468097188747177
NSGA-II,1007776,0.7081890441017913
NSGA-II,1006446,0.7786343445501316
NSGA-II,1007762,0.7856418951181771
NSGA-II,1006430,0.6809109583385996
NSGA-II,1006432,0.6486110459069728
NSGA-II,1006431,0.743463470220091
NSGA-II,1005100,0.6657280860173042
NSGA-II,1031416,0.7388038496806393
NSGA-II,1044715,0.6218631866777357
NSGA-II,1006438,0.8628789212016486
NSGA-II,1006437,0.8075932728721086
NSGA-II,1007768,0.6785349717097565
NSGA-II,1005109,0.6176773154227712
NSGA-II,1006439,0.6854654691495892
NSGA-II,1007766,0.6397282662190472
NSGA-II,1044711,0.7149593359779829
NSGA-II,1005103,0.7193145832521618
NSGA-II,1007767,0.7467313057427669
NSGA-II,1005102,0.8957640364676412
NSGA-II,1006436,0.6690979648274955
NSGA-II,1005105,0.7146859106259286
NSGA-II,1007765,0.734895509426338
NSGA-II,1006435,0.7630278135726285
NSGA-II,1005104,0.6462822829666337
NSGA-II,1007751,0.6354222897087694
NSGA-II,1007752,0.8122599038676414
NSGA-II,1006421,0.7945031377564336
NSGA-II,1007750,0.7781636748843226
NSGA-II,1006420,0.7019466083140757
NSGA-II,1006427,0.8625313822841053
NSGA-II,1006428,0.8294439098498432
NSGA-II,1007755,0.794252040445423
NSGA-II,1006423,0.8510134537632876
NSGA-II,1007756,0.7152665374681729
NSGA-II,1006424,0.7759780414445224
NSGA-II,1031430,0.5839534536697487
NSGA-II,1030101,0.6556931874232085
NSGA-II,1006410,0.6570090561486512
NSGA-II,1029112,0.6923315815752824
NSGA-II,1030105,0.6785318260922575
NSGA-II,1019720,0.7328943775918385
NSGA-II,1044730,0.788613629772045
NSGA-II,1006419,0.814566089079537
NSGA-II,1006416,0.7365345159399234
NSGA-II,1006418,0.686134946291821
NSGA-II,1006417,0.7153173795436497
NSGA-II,1007744,0.635966808651956
NSGA-II,1006412,0.7317875153083214
NSGA-II,1006411,0.6757278900267206
NSGA-II,1007742,0.7153671449806105
NSGA-II,1006413,0.7787908168371032
NSGA-II,1032774,0.8232688643273183
NSGA-II,1007730,0.7001210183704033
NSGA-II,1031443,0.7006566936526439
NSGA-II,1031447,0.7338637411079311
NSGA-II,1006409,0.6228925038752067
NSGA-II,1006408,0.6600589058420281
NSGA-II,1007739,0.492825943839178
NSGA-II,1007737,0.6580820776753025
NSGA-II,1006404,0.6574303909981134
NSGA-II,1029127,0.7204729110637673
NSGA-II,1006407,0.8143593099588504
NSGA-II,1007736,0.773658975646128
NSGA-II,1007733,0.7161162627677241
NSGA-II,1006401,0.7683162103188607
NSGA-II,1007734,0.7186927950190417
NSGA-II,1006400,0.6299494390271646
NSGA-II,1007731,0.7348349138461094
NSGA-II,1006403,0.8171093514877223
NSGA-II,1006402,0.5472968675701736
NSGA-II,1031452,0.7261569350747618
NSGA-II,1030120,0.6057677389817971
NSGA-II,1030123,0.6085284343222669
NSGA-II,1019702,0.7269405579684165
NSGA-II,1032787,0.6713765956384075
NSGA-II,1019701,0.6164269698242315
NSGA-II,1007728,0.6958041822712528
NSGA-II,1007720,0.7867937919522879
NSGA-II,1043425,0.726367014928645
NSGA-II,1029145,0.6354931962353737
NSGA-II,1031460,0.6276521650640333
NSGA-II,1030138,0.6809427942601316
NSGA-II,1031469,0.6826647292448953
NSGA-II,1007719,0.6315896720728619
NSGA-II,1042120,0.6980229927561804
NSGA-II,1042129,0.6578621901219205
NSGA-II,1042127,0.560767401568284
NSGA-II,1007710,0.7351075804966808
NSGA-II,1030149,0.7670861582655183
NSGA-II,1012293,0.6371161935018738
NSGA-II,1007709,0.6611855134471518
NSGA-II,1012292,0.6425125382869645
NSGA-II,1012294,0.6527271945847245
NSGA-II,1007704,0.6571706405534872
NSGA-II,1007702,0.7807814812448328
NSGA-II,1007703,0.7117065368538559
NSGA-II,1007700,0.6464974820304831
NSGA-II,1007701,0.8425112506286583
NSGA-II,1042115,0.6794242560912165
NSGA-II,1043446,0.6338084795092113
NSGA-II,1005197,0.7265897621990228
NSGA-II,1005199,0.7541214756037959
NSGA-II,1005194,0.6259554981637677
NSGA-II,1005193,0.730714761191024
NSGA-II,1036255,0.6289689946695151
NSGA-II,1005195,0.7749209542905292
NSGA-II,1005190,0.678897115981374
NSGA-II,1005192,0.628989378903672
NSGA-II,1002919,0.6511779597663725
NSGA-II,1005191,0.7854172198073113
NSGA-II,1002918,0.33271776980700796
NSGA-II,1002924,0.7345623081981494
NSGA-II,1002922,0.6128061782041205
NSGA-II,1002921,0.650857529305994
NSGA-II,1002928,0.6256737603542641
NSGA-II,1002927,0.7313041984281617
NSGA-II,1048244,0.6601583236940524
NSGA-II,1002926,0.7935958976277806
NSGA-II,1002925,0.7595572305584091
NSGA-II,1036252,0.6629150321505651
NSGA-II,1005187,0.6763866436116202
NSGA-II,1005186,0.7149022750316545
NSGA-II,1024280,0.6231468519979173
NSGA-II,1005189,0.8361570303109426
NSGA-II,1036269,0.6407470902421784
NSGA-II,1005188,0.8956990689453269
NSGA-II,1005185,0.7952620814855856
NSGA-II,1005184,0.7214679699547347
NSGA-II,1048232,0.6257277699562402
NSGA-II,1037597,0.6329017837649996
NSGA-II,1005181,0.6725218805196618
NSGA-II,1002908,0.6272349728624474
NSGA-II,1002907,0.7035511809874779
NSGA-II,1002913,0.648013283628112
NSGA-II,1002912,0.7033332701621826
NSGA-II,1002911,0.7323703965326896
NSGA-II,1002910,0.7489325786364148
NSGA-II,1002917,0.6488478271490618
NSGA-II,1002916,0.6271034949484926
NSGA-II,1048233,0.6638990688469544
NSGA-II,1024287,0.6903415887670309
NSGA-II,1036263,0.646409118508707
NSGA-II,1005175,0.8058452284931372
NSGA-II,1005178,0.8114078109183274
NSGA-II,1005177,0.8119371027391941
NSGA-II,1005172,0.7260710667168776
NSGA-II,1036278,0.7857528469835685
NSGA-II,1005171,0.8971119119444606
NSGA-II,1005173,0.855346607527804
NSGA-II,1048264,0.6502115435402314
NSGA-II,1005170,0.6798848889232408
NSGA-II,1002902,0.800167333291834
NSGA-II,1002901,0.6612093019206186
NSGA-II,1002900,0.6672475506852356
NSGA-II,1002906,0.7248131373889191
NSGA-II,1048269,0.7579786199261904
NSGA-II,1002905,0.6148668652433409
NSGA-II,1002904,0.5756986027523405
NSGA-II,1036274,0.6910624600698544
NSGA-II,1005165,0.5530805950212132
NSGA-II,1006496,0.6407695756204403
NSGA-II,1006495,0.6540750170034867
NSGA-II,1006498,0.736942593615496
NSGA-II,1005167,0.6929707192895312
NSGA-II,1005166,0.6389579464073414
NSGA-II,1006497,0.6612961777806532
NSGA-II,1006492,0.7960118198782065
NSGA-II,1006491,0.722265604473645
NSGA-II,1005160,0.7323740609697431
NSGA-II,1006494,0.7437721351884832
NSGA-II,1006493,0.8091096879755381
NSGA-II,1005162,0.8143719200588322
NSGA-II,1006490,0.8243106534771565
NSGA-II,1017141,0.6420095914042355
NSGA-II,1036283,0.7379714285901908
NSGA-II,1005169,0.8015211313082459
NSGA-II,1006499,0.7855138869135279
NSGA-II,1005168,0.766848057447673
NSGA-II,1005154,0.6680084231213719
NSGA-II,1006485,0.6220196484633016
NSGA-II,1005153,0.7760829520488713
NSGA-II,1006484,0.8989883060735518
NSGA-II,1005156,0.6469958146339425
NSGA-II,1006487,0.6884619305341217
NSGA-II,1005155,0.6995228016713114
NSGA-II,1005150,0.7606204649103803
NSGA-II,1006480,0.6980902736719696
NSGA-II,1005152,0.6490242300185101
NSGA-II,1005151,0.6645953750920319
NSGA-II,1006482,0.727171317083906
NSGA-II,1019795,0.7288362709515245
NSGA-II,1005158,0.6815546401415434
NSGA-II,1006489,0.74753419016409
NSGA-II,1005157,0.6822036172960485
NSGA-II,1006488,0.7393432481798377
NSGA-II,1005159,0.8484542075225878
NSGA-II,1005143,0.7343814279279336
NSGA-II,1005142,0.728902494284163
NSGA-II,1006473,0.7628181928357154
NSGA-II,1005145,0.7389287038698896
NSGA-II,1006476,0.7098766858477861
NSGA-II,1005144,0.6680073625756787
NSGA-II,1006475,0.809857238540122
NSGA-II,1006470,0.7056791504493388
NSGA-II,1006472,0.665949434958939
NSGA-II,1006471,0.7913433052915788
NSGA-II,1005147,0.7240773701744272
NSGA-II,1006478,0.5747468791891475
NSGA-II,1006477,0.6043302725356646
NSGA-II,1005149,0.6441762081830273
NSGA-II,1006479,0.7916082347069924
NSGA-II,1007795,0.6732819796997946
NSGA-II,1007796,0.7918899183841901
NSGA-II,1006462,0.6616546610480647
NSGA-II,1005134,0.7621089123128852
NSGA-II,1006465,0.6923681223780694
NSGA-II,1005133,0.6428570254993132
NSGA-II,1006461,0.7179619654097508
NSGA-II,1005130,0.6779530870519599
NSGA-II,1006460,0.8349448395215373
NSGA-II,1032711,0.6945936971814936
NSGA-II,1017114,0.7436985489947444
NSGA-II,1017116,0.6691071914860891
NSGA-II,1017111,0.6790102368217722
NSGA-II,1005136,0.6467295883658702
NSGA-II,1006467,0.7104184151058928
NSGA-II,1005135,0.6903165210244087
NSGA-II,1006466,0.7232799642612185
NSGA-II,1007797,0.6924847561718425
NSGA-II,1005138,0.7804808509330706
NSGA-II,1006469,0.797146354494025
NSGA-II,1007798,0.7778991140580538
NSGA-II,1005137,0.7127488228227848
NSGA-II,1007784,0.8436180040695145
NSGA-II,1005121,0.8084395098425169
NSGA-II,1007785,0.7260136432652508
NSGA-II,1006451,0.7085072808799773
NSGA-II,1007782,0.7566773686984732
NSGA-II,1006454,0.7062823885999442
NSGA-II,1007783,0.7944539653724917
NSGA-II,1006453,0.7764528492144754
NSGA-II,1005122,0.6695971374045089
NSGA-II,1007780,0.7092657493702059
NSGA-II,1006450,0.678729061733533
NSGA-II,1017104,0.7045192970225403
NSGA-II,1032718,0.7074320242121448
NSGA-II,1005129,0.8776797110836768
NSGA-II,1006456,0.6507500710850206
NSGA-II,1005125,0.6540815726897141
NSGA-II,1007789,0.8351743229945872
NSGA-II,1006455,0.7530834121621656
NSGA-II,1005124,0.6490385637577201
NSGA-II,1006458,0.7285463408400312
NSGA-II,1005127,0.74015872702315
NSGA-II,1007787,0.6698305380363104
NSGA-II,1006457,0.7727114325133807
NSGA-II,1013538,0.6645678855489501
NSGA-II,1012206,0.7692256667029692
NSGA-II,1012205,0.9021232412343936
NSGA-II,1014868,0.674413107235167
NSGA-II,1013537,0.6284168662437661
NSGA-II,1012207,0.7129790640600766
NSGA-II,1013531,0.5690910102389172
NSGA-II,1013534,0.6669870112662452
NSGA-II,1037502,0.6209037806437349
NSGA-II,1013533,0.6592199625601646
NSGA-II,1012203,0.8887535177417877
NSGA-II,1026858,0.5702299041804766
NSGA-II,1000228,0.6741672703997229
NSGA-II,1001559,0.4848295841567753
NSGA-II,1001558,0.6333079462616781
NSGA-II,1000226,0.5583569018598213
NSGA-II,1001557,0.5840415256130113
NSGA-II,1002888,0.6820957095918784
NSGA-II,1002883,0.7517831506226874
NSGA-II,1000220,0.823194784979107
NSGA-II,1001552,0.5658007183791829
NSGA-II,1002882,0.604036227020388
NSGA-II,1000221,0.7536511905367952
NSGA-II,1002881,0.6374775439899
NSGA-II,1001550,0.6890627614112489
NSGA-II,1002880,0.5976738279586544
NSGA-II,1026854,0.7257365244556028
NSGA-II,1001556,0.6100922384344306
NSGA-II,1002887,0.7616246172347448
NSGA-II,1000224,0.7104427364299851
NSGA-II,1002886,0.7461215351403179
NSGA-II,1000225,0.7245589944554508
NSGA-II,1001555,0.4654164598359059
NSGA-II,1002885,0.5562648083211076
NSGA-II,1001554,0.7120567823490285
NSGA-II,1002884,0.7775728289236573
NSGA-II,1000223,0.2153956331171991
NSGA-II,1013527,0.7501680065518102
NSGA-II,1013526,0.6163719298002355
NSGA-II,1013529,0.7633590718653542
NSGA-II,1037512,0.6384905246314801
NSGA-II,1013523,0.46654796023719836
NSGA-II,1013524,0.6064385157029336
NSGA-II,1013522,0.7598786551042548
NSGA-II,1002879,0.5982290570231595
NSGA-II,1001548,0.8862719118677852
NSGA-II,1002878,0.6812317095367099
NSGA-II,1001547,0.659885710168169
NSGA-II,1002877,0.682395678380742
NSGA-II,1000219,0.7242934919397532
NSGA-II,1042098,0.768748422710044
NSGA-II,1002872,0.6890308350658836
NSGA-II,1002871,0.6763055732852236
NSGA-II,1001540,0.32637793355705824
NSGA-II,1025532,0.6985111504040706
NSGA-II,1002870,0.8140832774017643
NSGA-II,1000214,0.704059652012623
NSGA-II,1001544,0.45210990417062186
NSGA-II,1001543,0.6449537236560828
NSGA-II,1026866,0.7787948042990228
NSGA-II,1000212,0.6799623350680742
NSGA-II,1001542,0.7392663435513319
NSGA-II,1013516,0.7348976407897341
NSGA-II,1013518,0.7499542158481908
NSGA-II,1013519,0.7277119182723741
NSGA-II,1013512,0.6521678887171491
NSGA-II,1037525,0.6459314953988964
NSGA-II,1001538,0.611877551554145
NSGA-II,1002868,0.8346079599360469
NSGA-II,1001536,0.4637770912455622
NSGA-II,1001535,0.6685551816340678
NSGA-II,1002866,0.7832398249736742
NSGA-II,1000208,0.5790096376741722
NSGA-II,1001530,0.7696932024045559
NSGA-II,1002860,0.7060197921833666
NSGA-II,1000202,0.7605588660081676
NSGA-II,1002865,0.8537632919408255
NSGA-II,1000203,0.33547858887309556
NSGA-II,1001533,0.6584085064071955
NSGA-II,1002864,0.6371270647964921
NSGA-II,1024215,0.7617802946463222
NSGA-II,1001531,0.5050777709348707
NSGA-II,1002862,0.4758509190058958
NSGA-II,1013505,0.6292946505128595
NSGA-II,1013506,0.7427262215271384
NSGA-II,1014834,0.7627554612800168
NSGA-II,1013504,0.7155601150510398
NSGA-II,1014835,0.6819900693745587
NSGA-II,1013507,0.7345750117049874
NSGA-II,1013508,0.6506503233091085
NSGA-II,1037531,0.6286527323641724
NSGA-II,1038866,0.7790277084177464
NSGA-II,1001526,0.5306260294693543
NSGA-II,1002857,0.6600303374281148
NSGA-II,1001525,0.40989385349433743
NSGA-II,1002856,0.8018456551346177
NSGA-II,1001524,0.72684897622956
NSGA-II,1002855,0.6788495632723395
NSGA-II,1001528,0.6819513318312134
NSGA-II,1002859,0.8173213126345077
NSGA-II,1026883,0.8161012521026998
NSGA-II,1002850,0.7177817779679592
NSGA-II,1024221,0.7942617300221267
NSGA-II,1001523,0.46083173781235093
NSGA-II,1001522,0.5971369303972863
NSGA-II,1002853,0.7426736444464787
NSGA-II,1001521,0.7408312928253037
NSGA-II,1002852,0.6889550606904612
NSGA-II,1001520,0.5209858033232365
NSGA-II,1001516,0.702223084993197
NSGA-II,1002847,0.6075890888117005
NSGA-II,1002846,0.5702826275753955
NSGA-II,1001514,0.5405686689792187
NSGA-II,1002845,0.6676409632103381
NSGA-II,1001513,0.47673764204071023
NSGA-II,1001518,0.5699515854610852
NSGA-II,1002849,0.6329225919748808
NSGA-II,1001517,0.5912250466422618
NSGA-II,1002848,0.7349263256070987
NSGA-II,1026896,0.7464512867302102
NSGA-II,1001512,0.6916158829717525
NSGA-II,1002843,0.6176072035745563
NSGA-II,1001511,0.6029167919974013
NSGA-II,1001510,0.3366011621158732
NSGA-II,1036226,0.7616704124249325
NSGA-II,1036221,0.6954187130697611
NSGA-II,1037553,0.6506643125842283
NSGA-II,1001505,0.6634169767920225
NSGA-II,1001504,0.49100411894241935
NSGA-II,1001503,0.7812840816134495
NSGA-II,1001502,0.7322807585866719
NSGA-II,1001508,0.7147831658857483
NSGA-II,1037550,0.6564036697364215
NSGA-II,1001507,0.6663834302593599
NSGA-II,1002838,0.7080527117176137
NSGA-II,1001506,0.664647536291184
NSGA-II,1024244,0.7145700148592982
NSGA-II,1002831,0.7879574195384708
NSGA-II,1002830,0.7368330272266905
NSGA-II,1005099,0.8434475477984703
NSGA-II,1005098,0.6881494400317009
NSGA-II,1036237,0.7313059799119166
NSGA-II,1005094,0.7222102282721294
NSGA-II,1005097,0.6110245975040137
NSGA-II,1014806,0.6127911728554198
NSGA-II,1005091,0.7104303485431486
NSGA-II,1005090,0.670637359544997
NSGA-II,1005093,0.8882966343341175
NSGA-II,1005092,0.7888742192847156
NSGA-II,1002819,0.6416894852368801
NSGA-II,1017077,0.665649898773355
NSGA-II,1002825,0.6653231496803904
NSGA-II,1002824,0.6498238009060402
NSGA-II,1002823,0.6611143894161641
NSGA-II,1002822,0.6629105042167918
NSGA-II,1002828,0.6342988261267518
NSGA-II,1002827,0.5205888224759464
NSGA-II,1002826,0.6042720463351118
NSGA-II,1002820,0.5961172975012499
NSGA-II,1005087,0.7597314853775982
NSGA-II,1005084,0.6103806233984168
NSGA-II,1005083,0.7444844842230676
NSGA-II,1005085,0.6845970236346953
NSGA-II,1005080,0.7031684398900877
NSGA-II,1037575,0.7089170012992048
NSGA-II,1037576,0.7225411999619435
